startTime,endTime,duration,qualifiers,channels,ratings,stationId,program.tmsId,program.rootId,program.subType,program.title,program.releaseYear,program.releaseDate,program.titleLang,program.descriptionLang,program.entityType,program.genres,program.audience,program.longDescription,program.shortDescription,program.topCast,program.directors,program.qualityRating.ratingsBody,program.qualityRating.value,program.ratings,program.preferredImage.width,program.preferredImage.height,program.preferredImage.uri,program.preferredImage.category,program.preferredImage.text,program.preferredImage.primary,station.stationId,station.callSign,station.videoQuality.signalType,station.videoQuality.videoType,station.preferredImage.width,station.preferredImage.height,station.preferredImage.uri,station.preferredImage.category,station.preferredImage.primary,station.channel,program.sportsId,station.affiliateCallSign,station.affiliateId,station.videoQuality.truResolution,program.preferredImage.caption.content,program.preferredImage.caption.lang
2020-11-10T21:10Z,2020-11-10T22:40Z,90,['CC'],['536'],,25623,MV000539810000,2953,Feature Film,Battle for the Planet of the Apes,1973.0,1973-06-15,en,es,Movie,['Science fiction'],,La confusión entre los simios causa malestar en los humanos y finalmente la rebelión en el capítulo final de la serie.,Gorila (Claude Akins) general caza simio (Roddy McDowall) jefe y humanidad sobrante.,"['Roddy McDowall', 'Claude Akins', 'Natalie Trundy']",['J. Lee Thompson'],TMS,2,"[{'body': 'Motion Picture Association of America', 'code': 'G'}, {'body': 'British Board of Film Classification', 'code': 'PG'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': 'L'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '12'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K12'}, {'body': 'UK Content Provider', 'code': 'PG'}, {'body': 'Régie du cinéma', 'code': 'G'}, {'body': ""Conseil Supérieur de l'Audiovisuel"", 'code': '-10'}, {'body': 'Australian Classification Board', 'code': 'PG'}]",240,360,assets/p2953_v_v5_ab.jpg,VOD Art,yes,true,25623,CMAX,Digital,SDTV,360,270,assets/s25623_ll_h3_ad.png,Logo,true,536,,,,,,
2020-11-10T21:10Z,2020-11-10T23:15Z,125,"['CC', 'DD 5.1', 'Stereo']",['037'],"[{'body': 'USA Parental Rating', 'code': 'TVG'}]",10093,MV001651080000,90510,Feature Film,Chicken Little,2005.0,2005-11-04,en,en,Movie,"['Comedy', 'Animated', 'Children']",Children,"Young Chicken Little (Zach Braff) throws his small town into panic by claiming the sky is falling. Unable to find the piece of ""sky"" that hit him, he earns the town's scorn. A year later, outcast Little tries to redeem himself by joining the baseball team, helping to win a crucial game. Later that night he is hit on the head again and discovers that the ""falling sky"" is actually from a UFO. Now, Little must convince the skeptical town that an alien invasion is about to happen.",A young fowl and his friends flock together to save skeptical townsfolk from an alien attack.,"['Zach Braff', 'Joan Cusack', 'Don Knotts']",['Mark Dindal'],TMS,2.5,"[{'body': 'Motion Picture Association of America', 'code': 'G'}, {'body': 'B.C. Film Classification Office', 'code': 'G', 'subRating': 'May Frighten Younger Children'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': 'G', 'subRating': 'May Frighten Younger Children'}, {'body': ""Alberta's Film Classification Board"", 'code': 'G'}, {'body': 'Manitoba Film Classification Board', 'code': 'G'}, {'body': 'British Board of Film Classification', 'code': 'U', 'subRating': 'Mild Scary Scenes|Violence'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': 'L'}, {'body': 'UK Content Provider', 'code': 'U'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '0'}, {'body': 'Australian Classification Board', 'code': 'PG'}, {'body': 'Régie du cinéma', 'code': 'G'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K7'}]",240,360,assets/p90510_v_v5_az.jpg,VOD Art,yes,true,10093,FREEFRM,Digital,SDTV,360,270,assets/s10093_ll_h3_ad.png,Logo,true,037,,,,,,
2020-11-10T21:10Z,2020-11-10T23:15Z,125,"['CC', 'DD 5.1', 'Stereo']",['122'],"[{'body': 'USA Parental Rating', 'code': 'TVG'}]",10093,MV001651080000,90510,Feature Film,Chicken Little,2005.0,2005-11-04,en,en,Movie,"['Comedy', 'Animated', 'Children']",Children,"Young Chicken Little (Zach Braff) throws his small town into panic by claiming the sky is falling. Unable to find the piece of ""sky"" that hit him, he earns the town's scorn. A year later, outcast Little tries to redeem himself by joining the baseball team, helping to win a crucial game. Later that night he is hit on the head again and discovers that the ""falling sky"" is actually from a UFO. Now, Little must convince the skeptical town that an alien invasion is about to happen.",A young fowl and his friends flock together to save skeptical townsfolk from an alien attack.,"['Zach Braff', 'Joan Cusack', 'Don Knotts']",['Mark Dindal'],TMS,2.5,"[{'body': 'Motion Picture Association of America', 'code': 'G'}, {'body': 'B.C. Film Classification Office', 'code': 'G', 'subRating': 'May Frighten Younger Children'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': 'G', 'subRating': 'May Frighten Younger Children'}, {'body': ""Alberta's Film Classification Board"", 'code': 'G'}, {'body': 'Manitoba Film Classification Board', 'code': 'G'}, {'body': 'British Board of Film Classification', 'code': 'U', 'subRating': 'Mild Scary Scenes|Violence'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': 'L'}, {'body': 'UK Content Provider', 'code': 'U'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '0'}, {'body': 'Australian Classification Board', 'code': 'PG'}, {'body': 'Régie du cinéma', 'code': 'G'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K7'}]",240,360,assets/p90510_v_v5_az.jpg,VOD Art,yes,true,10093,FREEFRM,Digital,SDTV,360,270,assets/s10093_ll_h3_ad.png,Logo,true,122,,,,,,
2020-11-10T21:10Z,2020-11-10T22:40Z,90,['CC'],['531'],,10120,MV000048610000,2953,Feature Film,Battle for the Planet of the Apes,1973.0,1973-06-15,en,en,Movie,['Science fiction'],,"""Battle for the Planet of the Apes"" is the final chapter in the sci-fi movie series. In this chapter, a tribute of human atomic bomb mutations are out to make life miserable for the peaceful ape tribe. The story is told primarily in flashback with the opening and closing taking place in the year 2670.",Gorilla general (Claude Akins) hounds ape leader (Roddy McDowall) and what's left of humanity.,"['Roddy McDowall', 'Claude Akins', 'Natalie Trundy']",['J. Lee Thompson'],TMS,2,"[{'body': 'Motion Picture Association of America', 'code': 'G'}, {'body': 'British Board of Film Classification', 'code': 'PG'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': 'L'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '12'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K12'}, {'body': 'UK Content Provider', 'code': 'PG'}, {'body': 'Régie du cinéma', 'code': 'G'}, {'body': ""Conseil Supérieur de l'Audiovisuel"", 'code': '-10'}, {'body': 'Australian Classification Board', 'code': 'PG'}]",240,360,assets/p2953_v_v5_ab.jpg,VOD Art,yes,true,10120,MAX,Digital,SDTV,360,270,assets/s10120_ll_h3_ab.png,Logo,true,531,,,,,,
2020-11-10T21:10Z,2020-11-10T23:05Z,115,"['CC', 'DD 5.1']",['516'],,18431,MV012273800000,16488698,Feature Film,Tolkien,2019.0,2019-05-03,en,en,Movie,"['Biography', 'Historical drama']",,"As a young student, J.R.R. Tolkien finds love, friendship and artistic inspiration among a group of fellow outcasts. Their brotherhood soon strengthens as Tolkien weathers the storm of a tumultuous courtship with Edith Bratt and the outbreak of World War I. These early life experiences later inspire the budding author to write the classic fantasy novels ""The Hobbit"" and ""The Lord of the Rings.""","J.R.R. Tolkien writes the classic fantasy novels ""The Hobbit"" and ""The Lord of the Rings.""","['Nicholas Hoult', 'Lily Collins', 'Colm Meaney']",['Dome Karukoski'],TMS,2,"[{'body': 'Motion Picture Association of America', 'code': 'PG-13', 'subRating': 'Some Sequences of War Violence'}, {'body': ""Alberta's Film Classification Board"", 'code': 'PG', 'subRating': 'Frightening Scenes|Violence'}, {'body': 'Régie du cinéma', 'code': 'G', 'subRating': 'Not Rec. for Young Children'}, {'body': 'Manitoba Film Classification Board', 'code': 'PG', 'subRating': 'Violence'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K12'}, {'body': 'Instituto de Cinematografía y de las Artes Visuales', 'code': '7'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'A'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '12'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '14', 'subRating': 'Drogas Lícitas|Violência'}, {'body': 'UK Content Provider', 'code': '12'}, {'body': 'British Board of Film Classification', 'code': '12'}, {'body': 'Australian Classification Board', 'code': 'M 15+'}]",240,360,assets/p16488698_v_v5_ab.jpg,VOD Art,yes,true,18431,HBOZ,Digital,SDTV,360,270,assets/s18431_ll_h3_aa.png,Logo,true,516,,,,,,
2020-11-10T21:10Z,2020-11-10T23:00Z,110,"['CC', 'DD 5.1', 'Stereo']",['512'],,10241,MV008353240000,12417188,Feature Film,A Monster Calls,2016.0,2016-09-09,en,en,Movie,"['Fantasy', 'Adventure', 'Drama']",,"Conor (Lewis MacDougall) is dealing with far more than other boys his age. His beloved and devoted mother (Felicity Jones) is ill. He has little in common with his imperious grandmother. His father has resettled thousands of miles away. But Conor finds a most unlikely ally when the Monster (Liam Neeson) appears at his bedroom window one night. Ancient, wild, and relentless, the Monster guides Conor on a journey of courage, faith, and truth that powerfully fuses imagination and reality.","A massive, ancient tree monster takes a 12-year-old boy on a journey of courage, faith and truth.","['Lewis MacDougall', 'Sigourney Weaver', 'Felicity Jones']",['J.A. Bayona'],TMS,3,"[{'body': 'Motion Picture Association of America', 'code': 'PG-13', 'subRating': 'Thematic Content|Some Scary Images'}, {'body': 'Manitoba Film Classification Board', 'code': 'PG', 'subRating': 'Not Rec. for Young Children|Frightening Scenes'}, {'body': ""Alberta's Film Classification Board"", 'code': 'PG', 'subRating': 'Mature Subject Matter|Frightening Scenes'}, {'body': 'B.C. Film Classification Office', 'code': 'PG', 'subRating': 'Violence|May Frighten Young Children'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': 'PG', 'subRating': 'May Frighten Young Children|Violence'}, {'body': 'Régie du cinéma', 'code': 'G', 'subRating': 'Not Rec. for Young Children'}, {'body': 'Maritime Film Classification Board', 'code': 'PG', 'subRating': 'Not Rec. for Young Children|Frightening Scenes'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '12'}, {'body': 'Australian Classification Board', 'code': 'PG'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K12'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '12'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'B'}]",240,360,assets/p12417188_v_v5_ab.jpg,VOD Art,yes,true,10241,HBO2,Digital,SDTV,360,270,assets/s10241_ll_h3_aa.png,Logo,true,512,,,,,,
2020-11-10T21:10Z,2020-11-10T23:10Z,120,"['CC', 'HD 1080i']",['973'],"[{'body': 'USA Parental Rating', 'code': 'TV14'}]",76408,MV004080350000,9367987,Feature Film,After Earth,2013.0,2013-05-31,en,es,Movie,"['Science fiction', 'Adventure', 'Action']",,"Con su padre atrapado en los restos de su nave espacial, un joven camina por los terrenos hostiles de la Tierra para recuperar su faro de rescate y mandar señales de auxilio.",Un niño atraviesa un territorio hostil para recuperar un faro de rescate y salvar a su padre.,"['Jaden Smith', 'Will Smith', 'Sophie Okonedo']",['M. Night Shyamalan'],TMS,1.5,"[{'body': 'Motion Picture Association of America', 'code': 'PG-13', 'subRating': 'Sci-Fi Action Violence|Some Disturbing Images'}, {'body': 'B.C. Film Classification Office', 'code': 'PG', 'subRating': 'Violence'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': 'PG', 'subRating': 'Violence'}, {'body': ""Alberta's Film Classification Board"", 'code': 'PG', 'subRating': 'Violence|Not Rec. for Young Children'}, {'body': 'Manitoba Film Classification Board', 'code': 'PG', 'subRating': 'Violence|Not Rec. for Young Children'}, {'body': 'Maritime Film Classification Board', 'code': 'PG', 'subRating': 'Frightening Scenes|Violence'}, {'body': 'Régie du cinéma', 'code': 'G', 'subRating': 'Not Rec. for Young Children'}, {'body': 'UK Content Provider', 'code': '12'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '12', 'subRating': 'Violência'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K12'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '12'}, {'body': 'Australian Classification Board', 'code': 'M 15+'}, {'body': 'British Board of Film Classification', 'code': '12'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'B'}]",240,360,assets/p9367987_v_v5_aa.jpg,VOD Art,yes,true,76408,CINSONY,Digital,HDTV,360,270,assets/s76408_ll_h3_ae.png,Logo,true,973,,,,HD 1080i,,
2020-11-10T21:15Z,2020-11-10T23:45Z,150,['CC'],['030'],"[{'body': 'USA Parental Rating', 'code': 'TV14'}]",10989,MV002824300000,8131216,Feature Film,Burlesque,2010.0,2010-11-24,en,en,Movie,"['Drama', 'Musical']",,"Ali (Christina Aguilera), a small-town gal with a great voice, leaves a troubled life behind and follows her dreams to Los Angeles. She lands a job as a cocktail waitress at the Burlesque Lounge, a once-majestic theater that houses an inspired musical revue led by Tess (Cher), the proprietor. Ali vows to perform there and, with the help of a savvy stage manager and a gender-bending host, she makes the leap from bar to stage, helping restore the club's former glory.",A small-town gal (Christina Aguilera) with a great voice becomes a performer in a musical revue.,"['Cher', 'Christina Aguilera', 'Eric Dane']",['Steve Antin'],TMS,2,"[{'body': 'Motion Picture Association of America', 'code': 'PG-13', 'subRating': 'Sev. Suggestive Dance Routines|Sexual Content|Language|Partial Nudity|Some Thematic Material'}, {'body': 'Manitoba Film Classification Board', 'code': 'PG', 'subRating': 'Not Rec. for Young Children|Language May Offend'}, {'body': 'Maritime Film Classification Board', 'code': 'PG', 'subRating': 'Language May Offend'}, {'body': 'Régie du cinéma', 'code': 'G'}, {'body': 'B.C. Film Classification Office', 'code': 'PG', 'subRating': 'Coarse Language'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': 'PG', 'subRating': 'Coarse Language'}, {'body': ""Alberta's Film Classification Board"", 'code': 'PG', 'subRating': 'Coarse Language|Not Recommended for Children'}, {'body': 'British Board of Film Classification', 'code': '12A', 'subRating': 'One Use of Strong Language|Innuendo'}, {'body': 'UK Content Provider', 'code': '12'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '14'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '6'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K7'}, {'body': 'Australian Classification Board', 'code': 'M 15+'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'B'}]",240,360,assets/p8131216_v_v5_ab.jpg,VOD Art,yes,true,10989,E,Digital,SDTV,360,270,assets/s10989_ll_h3_aa.png,Logo,true,030,,,,,,
2020-11-10T21:15Z,2020-11-10T23:45Z,150,['CC'],['168'],"[{'body': 'USA Parental Rating', 'code': 'TV14'}]",10989,MV002824300000,8131216,Feature Film,Burlesque,2010.0,2010-11-24,en,en,Movie,"['Drama', 'Musical']",,"Ali (Christina Aguilera), a small-town gal with a great voice, leaves a troubled life behind and follows her dreams to Los Angeles. She lands a job as a cocktail waitress at the Burlesque Lounge, a once-majestic theater that houses an inspired musical revue led by Tess (Cher), the proprietor. Ali vows to perform there and, with the help of a savvy stage manager and a gender-bending host, she makes the leap from bar to stage, helping restore the club's former glory.",A small-town gal (Christina Aguilera) with a great voice becomes a performer in a musical revue.,"['Cher', 'Christina Aguilera', 'Eric Dane']",['Steve Antin'],TMS,2,"[{'body': 'Motion Picture Association of America', 'code': 'PG-13', 'subRating': 'Sev. Suggestive Dance Routines|Sexual Content|Language|Partial Nudity|Some Thematic Material'}, {'body': 'Manitoba Film Classification Board', 'code': 'PG', 'subRating': 'Not Rec. for Young Children|Language May Offend'}, {'body': 'Maritime Film Classification Board', 'code': 'PG', 'subRating': 'Language May Offend'}, {'body': 'Régie du cinéma', 'code': 'G'}, {'body': 'B.C. Film Classification Office', 'code': 'PG', 'subRating': 'Coarse Language'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': 'PG', 'subRating': 'Coarse Language'}, {'body': ""Alberta's Film Classification Board"", 'code': 'PG', 'subRating': 'Coarse Language|Not Recommended for Children'}, {'body': 'British Board of Film Classification', 'code': '12A', 'subRating': 'One Use of Strong Language|Innuendo'}, {'body': 'UK Content Provider', 'code': '12'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '14'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '6'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K7'}, {'body': 'Australian Classification Board', 'code': 'M 15+'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'B'}]",240,360,assets/p8131216_v_v5_ab.jpg,VOD Art,yes,true,10989,E,Digital,SDTV,360,270,assets/s10989_ll_h3_aa.png,Logo,true,168,,,,,,
2020-11-10T21:15Z,2020-11-10T23:00Z,105,"['CC', 'DD 5.1', 'Stereo']",['556'],,25270,MV005430020000,10479485,Feature Film,The Loft,2014.0,2014-10-14,en,en,Movie,"['Thriller', 'Mystery']",,"For five men (Karl Urban, James Marsden, Wentworth Miller, Eric Stonestreet, Matthias Schoenaerts), the opportunity to share a penthouse in the city -- in which to carry on extramarital affairs -- is a dream come true, until the dead body of an unknown woman turns up. Realizing that her killer must be one of their group, the men are gripped by paranoia as each one suspects another. Friendships are tested, loyalties are questioned, and marriages crumble while fear and suspicion run rampant.",A dead woman is found in a loft which five men share for extramarital trysts.,"['Karl Urban', 'James Marsden', 'Wentworth Miller']",['Erik Van Looy'],TMS,1.5,"[{'body': 'Motion Picture Association of America', 'code': 'R', 'subRating': 'Bloody Violence|Sexual Content|Nudity|Language|Some Drug Use'}, {'body': 'Manitoba Film Classification Board', 'code': '14A', 'subRating': 'Sexual Contact|Mature Theme|Coarse Language'}, {'body': ""Alberta's Film Classification Board"", 'code': '14A', 'subRating': 'Violence'}, {'body': 'Maritime Film Classification Board', 'code': '14', 'subRating': 'Coarse Language|Sexual Contact|Violence'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '16'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K16'}, {'body': 'UK Content Provider', 'code': '15'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '16'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'B15'}, {'body': 'Medietilsynet', 'code': '15 år'}]",240,360,assets/p10479485_v_v5_az.jpg,VOD Art,yes,true,25270,NEXT,Digital,SDTV,360,270,assets/s25270_ll_h3_ac.png,Logo,true,556,,,,,,
2020-11-10T21:15Z,2020-11-10T23:00Z,105,"['CC', 'DD 5.1', 'Stereo']",['558'],,25274,MV013100620000,13946044,Feature Film,The Current War: Director's Cut,2019.0,2019-10-25,en,en,Movie,"['Historical drama', 'Biography']",,"Thomas Edison and George Westinghouse -- the greatest inventors of the industrial age -- engage in a battle of technology and ideas that will determine whose electrical system will power the new century. Backed by J.P. Morgan, Edison dazzles the world by lighting Manhattan. But Westinghouse, aided by Nikola Tesla, sees fatal flaws in Edison's direct current design. Westinghouse and Tesla bet everything on risky and dangerous alternating current.",Rival inventors Thomas Edison and George Westinghouse champion differing electrical currents.,"['Benedict Cumberbatch', 'Michael Shannon', 'Nicholas Hoult']",['Alfonso Gomez-Rejon'],TMS,2.5,"[{'body': 'Motion Picture Association of America', 'code': 'PG-13', 'subRating': 'Some Violent Content|Thematic Elements'}, {'body': ""Alberta's Film Classification Board"", 'code': 'PG'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': 'PG', 'subRating': 'Violence'}, {'body': 'B.C. Film Classification Office', 'code': 'PG', 'subRating': 'Violence'}, {'body': 'Manitoba Film Classification Board', 'code': 'PG', 'subRating': 'Violence'}, {'body': 'British Board of Film Classification', 'code': '12'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'B'}]",240,360,assets/p13946044_v_v5_ae.jpg,VOD Art,yes,true,25274,FAMZ,Digital,SDTV,360,270,assets/s25274_ll_h3_ac.png,Logo,true,558,,,,,,
2020-11-10T21:20Z,2020-11-10T21:35Z,15,,['517'],"[{'body': 'USA Parental Rating', 'code': 'TVMA'}]",24553,MV012960030000,17298620,Short Film,Ruta viva,2017.0,2017,es,es,Movie,['Comedy'],,Un padre y su hijo se unen por una muerte inesperada en un viaje de visita a su familia en Ecuador.,Un padre y su hijo se unen por una muerte inesperada en un viaje de visita a su familia en Ecuador.,"['Gabby Bryan', 'Andrés Crespo', 'Alec Funiciello']",['Courtney Baxter'],,,"[{'body': 'USA Parental Rating', 'code': 'TVMA'}]",240,360,assets/p17298620_v_v5_aa.jpg,VOD Art,yes,true,24553,HBOLAT,Digital,SDTV,360,270,assets/s24553_h3_aa.png,Logo,true,517,,,,,,
2020-11-10T21:20Z,2020-11-10T21:35Z,15,,['524'],"[{'body': 'USA Parental Rating', 'code': 'TV14'}]",24575,MV013619210000,17429345,Short Film,Vaca,2018.0,2018,es-ES,es,Movie,['Drama'],,"Marga vive atrapada en una vida rutinaria que no la satisface. Un día tiene la oportunidad de ser alguien diferente, pero para lograrlo necesitará encontrar ayuda.","Marga tiene la oportunidad de ser alguien diferente, pero para lograrlo necesitará encontrar ayuda.","['Marta Bayarri', 'Pepo Blasco']",['Marta Bayarri'],,,,240,360,assets/p17429345_v_v5_aa.jpg,VOD Art,yes,true,24575,HBOLATP,Digital,SDTV,360,270,assets/s24553_h3_aa.png,Logo,true,524,,,,,,
